objid,specobjid,class,run,rerun,camcol,field,ra,dec,redshift,dered_u,deVRad_u,psffwhm_u,extinction_u,dered_g,deVRad_g,psffwhm_g,extinction_g,dered_r,deVRad_r,psffwhm_r,extinction_r,dered_i,deVRad_i,psffwhm_i,extinction_i,dered_z,deVRad_z,psffwhm_z,extinction_z,u_g,g_r,r_i,i_z
1237678887984562414,8.885740726295745e+18,QSO,7780,301,1,82,27.0042936239613,-3.46281230010505,1.842342,20.69017,0.2399142,1.241329,0.09352101,20.87351,0.1997444,1.005174,0.07287093,20.90533,0.04816402,0.8758591,0.05041177,20.53269,0.1248684,0.8283048,0.03746135,20.46722,0.1439523,0.9861694,0.02786436,-0.1626873,-0.009363174,0.3855877,0.07507515
1237667210503127810,5.072407872748671e+18,QSO,5061,301,2,48,121.790790478659,13.8417624441933,2.219914,21.35714,0.2142509,1.212821,0.1270795,20.82884,0.03532979,1.081622,0.09901951,20.83399,0.09798177,0.9088727,0.06850124,20.71087,0.1127841,0.8689452,0.05090376,20.43766,0.4324583,0.9232199,0.03786305,0.5563602,0.02536201,0.1407261,0.2862415
1237664338785403105,1.1562066942149022e+19,QSO,4392,301,5,121,164.077209765517,36.2706253153313,0.96988,21.11297,0.002121008,1.418044,0.06944627,21.07201,0.2097485,1.311219,0.05411206,20.88696,0.3182812,1.249108,0.03743447,20.90174,0.1618785,1.169168,0.02781783,20.92829,0.8833643,1.040723,0.02069135,0.0562973,0.2017231,-0.005163193,-0.01941681
1237667536938664227,7.235043902755197e+18,QSO,5137,301,2,323,162.248242636826,22.5963767009128,2.094313,21.40843,0.2523391,1.232861,0.09897482,21.02097,0.1342942,1.256362,0.07712051,20.862,0.1075551,0.9734274,0.05335161,20.80768,0.1144524,0.8223042,0.03964596,20.42299,0.21297,0.9299275,0.02948931,0.4093189,0.1827316,0.0680275,0.3948441
1237661068185501981,6.058597516785766e+18,QSO,3631,301,1,391,175.636444478447,13.594817738821,2.514825,21.92391,0.002607292,1.284443,0.1638163,21.04242,0.1289345,1.155673,0.1276446,20.90562,0.001126724,1.089141,0.08830393,21.07027,0.0001056758,1.085393,0.06561928,20.4639,0.01155025,1.080524,0.04880869,0.9176655,0.176136,-0.1419659,0.6231842
1237663479793975853,5.795041828228321e+18,QSO,4192,301,5,152,329.54390064449,0.570116872700967,1.678691,20.99302,0.5041655,1.10801,0.2142927,20.81278,0.0002810695,1.175446,0.1669754,20.80727,0.1335252,0.9807743,0.1155128,20.58575,0.001507291,0.9232702,0.08583841,20.33841,1.48602e-05,1.126797,0.063848,0.2275562,0.0569706,0.2511921,0.2693291
1237671140408950853,5.364947785916633e+18,QSO,5976,301,2,212,178.632189582627,3.04533703645496,1.617172,21.44097,0.4771555,1.128407,0.1135204,21.02661,0.09816004,1.037965,0.08845431,20.93055,1.615728e-06,0.8232542,0.06119229,20.81793,0.1477229,0.7733003,0.04547242,20.74249,0.001060406,0.8421567,0.03382313,0.4394226,0.1233215,0.128336,0.08708954
1237648721763893840,4.322564581635674e+18,QSO,756,301,4,372,171.525316392141,0.319985324708682,2.947033,22.97569,0.9543607,1.114864,0.1147331,21.23639,0.08535901,1.063035,0.08939927,20.90265,0.1221141,0.9751728,0.061846,20.74334,0.1971987,0.8959228,0.04595821,20.71774,0.5513677,0.9673517,0.03418446,1.764629,0.3612995,0.1751938,0.03737068
1237655464852980070,9.474462417033646e+18,QSO,2326,301,4,226,229.181748209075,54.130903029943,1.768068,21.27893,1.256948,1.633176,0.05496503,20.98728,0.0002901743,1.546229,0.04282838,20.94573,0.1074845,1.450286,0.02962848,20.7053,0.2099544,1.384138,0.02201713,20.41237,0.2361036,1.337616,0.0163767,0.3037891,0.05474663,0.248045,0.2985649
1237665566077616907,4.43511279185116e+18,QSO,4678,301,3,202,232.030385837233,17.4753381193238,3.982367,25.02419,4.730745e-06,1.215438,0.1703628,22.66454,0.3084832,1.212597,0.1327455,20.90375,0.02873214,1.002293,0.09183273,20.70656,0.04289918,0.9839854,0.06824156,20.82216,0.1874618,1.102777,0.05075919,2.397266,1.801699,0.220789,-0.09811974
1237661850946896195,1.2099069796165112e+19,QSO,3813,301,3,446,227.273522445361,36.2994166346003,1.439368,21.14009,0.001955117,1.418668,0.08190555,21.35509,0.05725192,1.39258,0.06382025,20.92452,7.597094e-05,1.291303,0.04415056,20.69348,0.04058863,1.19196,0.03280859,20.47559,0.2358754,1.204232,0.02440357,-0.1969051,0.4502296,0.242384,0.2262993
1237658200733450875,3.334924125377503e+18,QSO,2963,301,4,17,124.38784874257,30.749528368398,1.384827,21.65552,0.1143692,1.304702,0.1635025,21.70211,0.001807415,1.239297,0.1274001,20.90637,0.0006307994,1.11557,0.08813477,20.76175,0.1272417,1.031299,0.06549358,20.95174,1.098312,1.031574,0.04871519,-0.0104847,0.8350029,0.1672592,-0.1732101
1237679254138716539,8.870028705252266e+18,QSO,7865,301,3,207,43.8617767179628,-3.98621585523826,1.381225,21.18201,0.7619699,1.377085,0.207088,21.13689,0.0980156,1.291671,0.1613615,20.84127,8.851042e-05,1.035379,0.1116292,20.85388,0.1110309,0.9360049,0.08295244,20.73647,0.441148,0.9307889,0.06170138,0.09083939,0.3453579,0.0160675,0.1386566
1237678832147104084,1.2457092225548175e+19,QSO,7767,301,1,38,15.4806129019985,8.91331923102651,1.370257,21.46976,0.03685893,1.15099,0.1717638,21.44274,0.001112618,1.01531,0.1338372,20.84306,0.08190754,0.8222004,0.09258797,20.87023,0.3001177,0.7783808,0.06880278,20.82805,1.141714,1.042757,0.05117663,0.06494904,0.6409264,-0.003383636,0.05980301
1237662661596545512,4.344889060206334e+18,QSO,4002,301,1,58,215.817963406761,34.8508970235286,3.805409,24.10923,0.2197086,1.193875,0.07209188,22.02878,0.3949078,1.156796,0.05617351,20.89407,0.1620618,1.046782,0.03886057,20.98179,0.1596776,1.004982,0.02887757,21.2089,0.1713132,1.188063,0.02147961,2.096375,1.152025,-0.07773781,-0.2197113
1237657400804704650,9.939557202456236e+18,QSO,2777,301,2,153,129.633816596274,38.3237589957482,0.9327751,21.30868,0.07845625,1.520754,0.1463392,21.0856,0.281236,1.51744,0.1140265,20.84985,0.1909847,1.310652,0.07888304,20.78054,0.3712869,1.109582,0.05861855,20.41937,0.07878095,1.209073,0.04360143,0.2553921,0.2708893,0.08957291,0.376194
1237667782843367701,6.587682238300967e+18,QSO,5194,301,4,595,206.139221234749,21.1419188876949,2.299026,21.26788,0.2702371,1.157387,0.1176501,20.90239,0.2543083,1.366185,0.09167213,20.85517,0.07868849,1.04877,0.06341836,20.87988,0.1274904,1.021061,0.04712664,20.42424,0.2393686,1.123306,0.03505356,0.391468,0.07547379,-0.008419037,0.4677181
1237680302105756108,8.622308460166664e+18,QSO,8109,301,3,131,343.710884265777,25.63847782253,1.749404,20.61024,0.003153141,1.405005,0.6508585,20.46786,0.07869216,1.350409,0.5071445,20.59891,0.003215885,1.112628,0.3508402,20.42018,0.02987319,1.131451,0.2607119,20.54005,0.08518676,1.140866,0.1939218,0.2860889,0.02526283,0.268858,-0.05308151
1237678596474470707,1.0329165309953724e+19,QSO,7712,301,2,247,347.691233751082,1.84289620446802,1.206411,21.3281,0.393343,1.412423,0.2234145,21.27922,0.109702,1.288796,0.174083,20.78395,0.1160145,1.181226,0.1204298,20.97256,0.2124067,1.063819,0.08949228,21.33981,0.3630537,1.178661,0.06656581,0.09821129,0.5489216,-0.1576729,-0.3443222
1237663783669858516,8.802377398173848e+18,QSO,4263,301,3,258,21.3141554685149,-0.377322818453406,1.603734,20.9749,0.09073678,1.025264,0.1101874,20.87364,0.02886409,1.105261,0.08585726,20.93393,0.03517087,0.791483,0.05939566,20.70027,0.0246402,0.8221927,0.04413734,20.83654,0.3959731,0.7679603,0.03283007,0.1255932,-0.03382874,0.2489166,-0.1249638
1237665570900476233,8.517626698426241e+18,QSO,4679,301,4,65,242.133757490172,56.638329022873,0.9552127,22.50115,0.1221161,1.176009,0.03990629,21.53062,0.07322536,1.214988,0.03109471,20.89317,0.000209838,1.123488,0.02151118,20.65442,0.063439,0.9910861,0.01598511,20.25615,0.1748189,1.095738,0.01188999,0.9793396,0.6470299,0.2442837,0.4023571
1237680328415773188,8.742750350594036e+18,QSO,8115,301,4,182,348.226291010112,31.456303910848,1.512318,21.24651,0.1767422,0.9898772,0.3477501,21.0291,0.1690713,1.012592,0.2709646,20.71742,0.1642794,0.9496287,0.187452,20.4388,0.1670552,0.8619258,0.1392969,20.51937,0.7387894,0.8149745,0.1036113,0.2941914,0.3951912,0.3267746,-0.04488373
1237658801499734274,9.264130507679224e+18,QSO,3103,301,3,135,179.553729438686,54.5755066863536,1.917782,21.40368,0.1750705,1.491205,0.04943497,21.06573,0.0818025,1.403668,0.03851939,20.89342,0.1033338,1.209514,0.02664754,20.56114,0.06380623,1.116045,0.01980198,20.23302,0.03948978,1.132929,0.01472903,0.3488655,0.1841793,0.3391228,0.3332024
1237659326017241575,7.659607124822217e+18,QSO,3225,301,4,53,213.938051135356,56.8591418191777,2.694004,22.12305,1.281553,1.328135,0.05073431,21.03116,0.1258954,1.254663,0.03953183,20.88232,0.2003336,1.265184,0.02734794,20.97215,0.1365227,1.066551,0.02032245,21.04202,0.294151,1.035865,0.01511617,1.103094,0.1610241,-0.08281136,-0.0646553
1237659327101272552,6.805186804125553e+18,QSO,3225,301,6,210,244.342744525372,43.223698500161,2.608971,21.46307,0.5534093,1.240508,0.06683339,20.86029,0.1972811,1.071815,0.05207613,20.87888,0.0006885361,0.9748626,0.03602602,20.89677,0.06705508,0.9453556,0.0267712,20.80531,1.098882,0.9297753,0.01991285,0.6175365,-0.002532959,-0.008642197,0.09832191
1237679477475770743,8.579526455884796e+18,QSO,7917,301,3,188,13.5082032310657,22.1667174373239,2.294394,22.6171,0.0806601,1.387907,0.1297277,21.41299,0.2129288,1.303915,0.101083,20.89542,0.00010305,1.064709,0.06992874,20.77001,0.006793363,0.9695796,0.05196454,20.6163,0.01096823,0.9747202,0.03865207,1.232752,0.5487328,0.1433697,0.1670227
1237680305865752988,8.675333783141241e+18,QSO,8110,301,2,160,348.376152223975,25.8905389549413,1.618949,21.48851,0.0001386236,1.260746,0.2912324,21.14225,0.1221665,1.168227,0.2269263,20.84248,0.04237728,0.9597226,0.1569865,20.60164,0.06479987,0.8041033,0.1166578,20.77632,0.0006756837,0.8648167,0.08677199,0.4105587,0.3697128,0.2811737,-0.1448002
1237662498392637829,9.59403898420988e+18,QSO,3964,301,1,132,231.969686609216,40.3151270236899,1.74981,20.92274,0.3663097,1.407445,0.07279337,20.91012,0.1163399,1.374822,0.0567201,20.8982,0.08315027,1.251802,0.03923871,20.52711,0.03042727,1.148245,0.02915856,20.47952,0.2361887,1.438065,0.02168861,0.02868652,0.02940559,0.3811665,0.05505943
1237667229293805902,1.247628749900902e+19,QSO,5065,301,5,51,26.7357713525755,7.44185583226577,1.046358,21.69904,0.08109844,1.231428,0.1917277,21.23536,0.07350001,1.18792,0.1493929,20.81692,0.03260561,0.9808618,0.1033493,20.74787,0.0119362,0.9215704,0.07679962,20.42487,0.4189241,1.046539,0.05712481,0.5060101,0.4644871,0.09559631,0.3426723
1237674603216765777,4.543255253806764e+18,QSO,6782,301,4,66,213.944831080254,-0.934519397470796,3.087297,22.7177,0.1891438,1.243526,0.1913763,21.28617,0.2082532,1.28315,0.1491191,20.85745,0.07867997,1.024815,0.1031599,20.73129,0.09458012,0.9454216,0.07665887,21.04875,2.051625,1.083183,0.05702011,1.473783,0.474678,0.1526661,-0.2978249
1237671990264463675,6.112550826735325e+18,QSO,6174,301,1,42,201.436732815252,7.8084241485249,1.937953,21.29166,0.0001116012,1.295799,0.1060592,20.74702,0.1224559,1.205912,0.08264063,20.90206,0.06663288,1.049238,0.05717041,20.59668,0.2062732,1.055784,0.04248374,20.50207,0.4432858,1.15917,0.0316001,0.5680637,-0.1295662,0.3200665,0.1054859
1237663238740967711,2.97019851486635e+18,QSO,4136,301,4,183,54.626323767088,0.0263121908750667,2.501872,21.5873,0.005342052,1.041212,0.3653352,20.86398,0.1347031,1.058427,0.2846667,20.79976,0.08716887,0.8637505,0.1969311,21.02339,0.0005304305,0.7507139,0.1463409,20.75062,0.1843337,0.7649294,0.1088508,0.8039894,0.1519508,-0.1730442,0.3102684
1237666184571847201,8.737088416020451e+18,QSO,4822,301,3,491,355.000331627769,31.2773744318792,1.819365,20.93753,0.0003924991,1.125311,0.3281869,20.83486,0.165065,1.216181,0.255721,20.73739,0.05938308,1.064986,0.1769066,20.36122,0.0597248,0.9784801,0.1314605,20.43744,0.005497285,0.9578325,0.0977825,0.1751308,0.1762829,0.4216175,-0.04254341
1237662196141064346,9.431751886007194e+18,QSO,3893,301,6,235,197.249595473922,43.0163509259535,2.111162,20.84481,0.01017673,1.515465,0.08057078,20.82959,0.1356958,1.558807,0.0627802,20.87692,0.001014254,1.481458,0.04343105,20.83908,0.07869327,1.60559,0.03227393,20.48336,0.7565015,1.156549,0.02400587,0.03301239,-0.0279808,0.04899406,0.3639889
1237665127474200870,1.1541628119711764e+19,QSO,4576,301,2,509,196.048654445943,33.8094285817203,1.149599,21.16528,0.2482674,1.220294,0.04745472,21.26135,0.1700045,1.081122,0.0369764,20.92064,0.01304777,0.984393,0.0255801,20.88322,0.09804486,0.8604475,0.01900876,20.82083,0.1893013,0.9066587,0.01413902,-0.08559418,0.3521023,0.0439949,0.06725883
1237679434525049158,8.864310694478369e+18,QSO,7907,301,3,172,15.1325470865779,-2.86722026030538,1.356315,21.25849,0.114214,1.282461,0.1423234,21.24847,0.1521586,1.282032,0.1108975,20.91478,0.1330504,1.039734,0.07671835,20.90259,0.3401467,0.9890505,0.05700996,21.09148,0.03631181,0.9824479,0.04240493,0.04143715,0.3678703,0.03190422,-0.1742897
1237662223526330576,9.991429961712683e+18,QSO,3900,301,1,309,172.38814518852,38.1450459242218,0.829592,21.1363,0.09843449,1.583854,0.09788471,21.08814,0.1220866,1.398586,0.0762711,20.93554,0.1099296,1.332604,0.05276399,20.72623,0.000148832,1.36277,0.0392093,20.36816,0.3662779,1.28647,0.02916452,0.06976509,0.1761131,0.2228603,0.3681145
1237664670055661862,9.438519375630193e+18,QSO,4469,301,6,440,183.319596422185,41.1456020255326,2.011911,21.12679,0.006202032,1.36891,0.07627583,20.88771,0.0002092019,1.184932,0.05943361,20.9315,0.0003009226,1.177426,0.04111589,20.92983,0.008838886,1.186312,0.03055352,20.71049,0.1079623,1.080526,0.0227262,0.2559185,-0.02547836,0.01223755,0.2271671
1237658304354648473,9.214634617415684e+18,QSO,2987,301,5,95,167.826793644231,59.591299221896,1.413142,22.59319,1.089593,1.495353,0.03493915,21.80731,0.1254151,1.390694,0.02722435,20.91919,0.2413115,1.055209,0.01883368,20.61702,0.001437467,1.071103,0.01399544,20.44198,0.6372496,1.148066,0.01041004,0.7935925,0.896513,0.3070049,0.1786289
1237680503971316515,8.732614233563615e+18,QSO,8156,301,3,163,347.019930538823,33.4826411595408,0.5434024,21.26789,0.7063258,1.586097,0.3695805,20.95811,0.002552321,1.429297,0.2879747,20.75016,0.1947443,1.163859,0.1992195,20.33823,0.1172609,1.251404,0.1480415,19.97402,0.0463034,1.242445,0.1101156,0.3913784,0.2967129,0.4631004,0.4021378
1237664337174659334,5.214117329617834e+18,QSO,4392,301,2,119,164.089508695053,34.8263215235767,2.403977,21.69679,0.4791321,1.52383,0.08503406,20.79483,0.2572393,1.28334,0.06625796,20.89142,0.001129187,1.231066,0.04583695,20.73634,0.1270088,1.114714,0.03406177,20.53837,0.3225749,1.097524,0.0253357,0.9207325,-0.07617378,0.1668587,0.2066994
1237661362917409058,1.3115635920320877e+19,QSO,3699,301,6,235,228.390668929454,39.505700572937,1.207156,21.39696,0.4999938,1.657368,0.06696234,21.25515,0.07843763,1.513398,0.0521766,20.93093,0.003902173,1.355096,0.03609553,20.7497,0.1062933,1.307649,0.02682285,20.82904,1.446002,1.393383,0.01995127,0.1565933,0.3403015,0.190506,-0.07247162
1237654383589786006,9.2279546496882e+18,QSO,2074,301,6,147,140.233766948332,55.0453030615193,1.502944,21.93941,0.05516611,1.508745,0.1047259,21.39688,0.009321015,1.392637,0.08160175,20.93009,0.0830552,1.31001,0.05645171,20.71874,0.1895048,1.161017,0.04194967,20.73074,0.2362031,1.274634,0.03120285,0.5656548,0.4919376,0.2258492,-0.001249313
1237658491741274454,6.057356992305189e+18,QSO,3031,301,2,380,177.262359082726,9.1332379828919,2.51902,21.35635,0.08145908,1.488649,0.1077592,20.884,0.02623816,1.374715,0.08396521,20.84442,0.1146312,1.342138,0.05808675,20.88583,9.620585e-06,1.126983,0.04316468,20.53358,0.1652773,1.159968,0.03210659,0.4961433,0.06546402,-0.02649117,0.363308
1237664669516497231,9.436290940337934e+18,QSO,4469,301,5,405,176.498163224265,40.51003494817,2.002935,21.097,0.2361571,1.385571,0.06003308,21.03245,0.1171973,1.223662,0.04677737,20.9542,0.09958678,1.145165,0.03236037,20.76397,0.1014955,1.005466,0.02404722,20.52424,0.4562227,1.043049,0.01788672,0.07780647,0.09267235,0.1985416,0.2458878
1237657070628962576,8.804672903490851e+18,QSO,2700,301,3,151,42.7433123671082,-0.168553903238042,2.09361,20.842,0.1220832,1.026354,0.2671061,20.66437,0.1246316,0.9683651,0.2081273,20.83377,0.09281646,0.7469682,0.1439815,20.65203,0.002748453,0.5943458,0.1069937,20.19404,0.4931127,0.7703251,0.07958364,0.2366085,-0.1052532,0.2187328,0.4853954
1237662337330578000,5.5800485452503e+18,QSO,3926,301,5,120,243.870873003162,29.9886719989813,2.839309,22.33306,0.09385969,1.282233,0.1671668,21.11432,0.09266163,1.225099,0.1302552,20.83163,0.06555206,1.070011,0.09010997,20.9222,0.07868547,0.9642382,0.06696136,20.62682,0.07866715,0.9638996,0.04980695,1.25565,0.3228283,-0.06741142,0.3125286
1237651249874534798,8.222581277750219e+18,QSO,1345,301,1,151,130.68197681655,49.8585041612809,1.884724,20.66562,0.3179799,1.415643,0.09236971,20.88679,0.1760111,1.268278,0.07197385,20.88546,0.003544791,1.30759,0.04979118,20.41329,0.1081965,1.280411,0.03700018,20.54314,0.004206751,1.20516,0.02752134,-0.2007656,0.02350616,0.4849606,-0.120369
1237680332702090323,8.602119502518571e+18,QSO,8116,301,4,50,329.922416469108,25.383225876605,1.489828,21.01396,0.1182977,0.8679478,0.2845813,20.94835,0.05698619,0.933647,0.2217439,20.78252,0.0006762404,0.8097434,0.1534014,20.60663,0.06074713,0.6023528,0.1139937,20.70173,0.008437453,0.6808246,0.08479033,0.1284447,0.2341709,0.2153034,-0.06590271
1237662194538643755,1.210352254240662e+19,QSO,3893,301,3,360,220.361754877269,36.7394624533716,1.581838,22.17163,0.04691653,1.375121,0.06153968,21.17579,0.0002266135,1.22796,0.04795131,20.90829,0.1810355,1.088119,0.03317249,20.79426,0.2098205,1.073758,0.02465072,20.85045,0.1938484,1.039712,0.0183356,1.00943,0.2822838,0.1225548,-0.04988098
1237663547974025656,9.35399304316088e+18,QSO,4208,301,4,113,119.462258630089,49.4521550420666,1.280316,20.93435,0.3884321,1.291921,0.1764511,21.13476,0.005999873,1.181493,0.1374895,20.82161,0.1177412,1.025299,0.0951146,20.90686,0.1520041,1.071021,0.07068034,20.57834,0.2057949,1.106626,0.05257319,-0.1614456,0.3555222,-0.06081581,0.3466263
1237680328410268623,8.609842477963432e+18,QSO,8115,301,4,98,333.93982104651,28.7157892711685,1.177565,21.26448,0.1407806,1.267501,0.3622243,21.08793,0.02835444,1.340272,0.2822427,20.74443,0.4336628,1.162907,0.1952542,20.92268,0.004872804,1.152258,0.1450948,20.42268,0.3728364,1.067175,0.1079239,0.2565308,0.4304924,-0.1280899,0.5371742
1237665126940148212,1.1549613603138329e+19,QSO,4576,301,1,552,203.465433386456,32.5050465596306,3.759698,23.57373,0.07819942,1.327889,0.05809614,22.16105,0.008369572,1.120241,0.04526812,20.88477,0.1150517,1.080316,0.03131628,20.66527,0.1669817,0.9075412,0.02327135,20.60378,0.106236,0.9510981,0.01730961,1.425503,1.290234,0.2275429,0.06745911
1237662225132814648,9.93272265029113e+18,QSO,3900,301,4,246,160.515725311075,37.5024102099647,1.003422,21.25727,8.848571e-06,1.537163,0.05078049,21.29901,0.2264469,1.301095,0.03956781,20.96683,0.2428235,1.199431,0.02737283,21.11353,0.2035206,1.157591,0.02034095,21.84661,0.001683023,1.136031,0.01512993,-0.03052139,0.3443756,-0.1396732,-0.727869
1237680331098686193,7.084168371328274e+18,QSO,8116,301,1,160,348.207055878576,27.7061031011807,1.764345,21.80609,0.5557549,1.153035,0.3742854,21.07734,0.002964497,0.960675,0.2916406,20.78434,0.07863828,0.9464369,0.2017556,20.26922,0.0001140365,0.8120769,0.1499261,19.94176,0.001032194,0.9284672,0.1115174,0.8113937,0.3828831,0.5669498,0.3658714
1237680310698311923,7.048313297180054e+18,QSO,8111,301,3,171,16.0193982385013,31.7499592507043,2.290761,23.69658,0.009639437,1.347321,0.2413524,21.10503,0.2460481,1.368709,0.1880602,20.81643,0.2012476,1.199044,0.1300991,20.37684,0.0003286986,1.046573,0.09667761,19.78351,0.4535598,1.071003,0.07191038,2.644842,0.3465595,0.4730072,0.6181011
1237664673253949499,9.988088272558248e+18,QSO,4470,301,4,90,198.752304243293,36.7344345534067,1.904196,21.38646,0.5673069,1.219578,0.0470184,21.04662,0.08408078,1.201061,0.03663642,20.93983,0.01290829,1.133411,0.0253449,20.69254,0.1583459,0.9563692,0.01883398,20.37676,0.2874334,1.013635,0.01400902,0.3502197,0.1180744,0.253809,0.3206043
1237669767084376267,1.2436889523484643e+19,QSO,5656,301,4,78,9.46968986704701,7.64169359250527,1.121944,21.30375,0.5226717,1.130896,0.1867251,21.19883,0.1494496,1.100923,0.1454949,20.82339,0.1795102,0.9395716,0.1006527,20.83611,0.1222139,0.8751212,0.07479574,20.58813,0.05736211,0.9554912,0.05563429,0.1461449,0.4202881,0.01312637,0.2671528
1237678920752496947,1.245383024939292e+19,QSO,7787,301,6,369,25.7356823695184,12.5619628119801,1.750137,21.30919,0.003209228,1.126618,0.1869572,21.03543,0.0004470852,1.177852,0.1456758,20.87533,0.1265107,1.076414,0.1007778,20.69621,0.09797781,1.072736,0.07488873,20.40913,0.04614702,0.968902,0.05570345,0.3150444,0.2050018,0.2050056,0.3062611
1237666432576390020,8.5332889691187e+18,QSO,4880,301,1,36,332.848763253261,20.518636901765,1.104898,21.32548,0.2510054,1.326361,0.2474294,21.11303,0.2504681,1.160735,0.1927954,20.77417,0.1560203,1.091427,0.1333749,20.97501,0.08333807,1.012592,0.09911187,20.7734,0.03168908,1.183815,0.07372102,0.2670803,0.3982849,-0.1665783,0.2269974
1237674367528665830,1.0543194587924812e+19,QSO,6727,301,5,39,115.013308750419,33.5367793729616,2.17304,21.53512,0.3658508,1.094815,0.2058317,21.08472,0.003854251,1.117054,0.1603827,20.81864,8.849583e-05,1.086808,0.110952,20.69876,0.06820885,0.957207,0.08244921,20.37082,0.08350454,0.9493755,0.06132707,0.4958534,0.3155117,0.1483784,0.3490639
1237662224076374313,4.339293095793545e+18,QSO,3900,301,2,510,210.495986997815,36.398371559572,2.540728,21.72477,0.0009977979,1.310134,0.03430331,20.96943,0.1961377,1.070376,0.0267289,20.91548,0.1047528,1.065093,0.01849093,20.87649,0.105815,0.9352522,0.01374074,20.65183,1.57293,0.954803,0.01022059,0.7629166,0.06219101,0.04374313,0.2281704
1237657776618799334,9.32588374759652e+18,QSO,2864,301,6,221,139.432943855945,43.8022017206205,1.422718,21.07709,0.03124588,1.220281,0.06620908,21.45108,0.1324711,1.043584,0.05158966,20.96251,0.07962506,0.9080492,0.03568949,20.91986,0.03791521,0.9046095,0.02652112,20.9864,0.5685181,1.002111,0.01972684,-0.3593731,0.5044708,0.05182648,-0.0597477
1237661959372800360,9.498356454006217e+18,QSO,3838,301,5,110,216.452165765257,48.5236296740271,1.394467,20.8352,0.1937621,1.188905,0.08548675,21.25322,7.222763e-05,1.020488,0.0666107,20.8632,0.00950038,0.9130808,0.04608097,20.83991,8.406713e-05,0.8101186,0.0342431,20.90965,0.1907952,0.8248949,0.02547058,-0.3991451,0.4105492,0.03512955,-0.06096077
1237659326557454688,7.557099106327613e+18,QSO,3225,301,5,104,225.960358402286,53.4768261639586,2.414111,21.44474,0.4340016,1.161706,0.05995132,20.76369,0.1303725,1.096861,0.04671367,20.93401,0.06197674,0.8651274,0.0323163,20.92851,0.0007057957,0.821957,0.02401447,20.57736,0.1220804,0.903275,0.01786236,0.6942921,-0.1559258,0.0138073,0.3572998
1237661358077837564,8.330594828661576e+18,QSO,3698,301,5,117,173.229292674873,47.481877326099,1.540329,21.70145,0.04486373,1.50223,0.08460227,21.30442,0.1940384,1.381357,0.06592152,20.89401,0.07867976,1.2719,0.0456042,20.53944,0.3262379,1.294855,0.03388881,20.38491,0.1617865,1.240686,0.02520705,0.4157085,0.430727,0.3662834,0.1632156
1237662301892706554,9.258454004123589e+18,QSO,3918,301,3,53,196.361230627298,51.8421321108392,2.73154,22.55117,0.4283042,1.22465,0.02963316,21.24945,0.1555213,1.116669,0.02308996,20.97752,0.1380745,0.9622653,0.01597353,20.82755,3.586117e-05,0.8859789,0.01187004,20.56151,0.8638039,0.9313366,0.00882913,1.308264,0.2790527,0.1540718,0.269083
1237662302968086798,9.241493212648198e+18,QSO,3918,301,5,78,202.702953166847,51.966522809462,1.801331,20.80415,0.1221373,1.356577,0.03966504,20.74525,0.09623481,1.091854,0.03090673,20.88001,5.004944e-06,1.055557,0.02138113,20.60468,0.001365764,0.9664833,0.01588847,20.71646,0.3831881,1.015175,0.01181811,0.06765747,-0.1252289,0.280817,-0.107708
1237680073934242152,8.658303717618242e+18,QSO,8056,301,2,110,26.947456578586,24.9705563094207,1.467634,20.76836,0.3660413,1.199704,0.679454,20.75841,0.04835704,1.224865,0.529426,20.63366,0.08591191,0.9221733,0.3662544,20.57631,0.01617537,0.8013433,0.2721663,20.75158,0.170255,1.022469,0.2024417,0.159977,0.2879219,0.1514397,-0.105545
1237679435061788905,8.908346410099036e+18,QSO,7907,301,4,170,14.7380376677069,-2.31315837363243,1.62969,21.16025,0.7325733,1.284048,0.1897913,20.94012,0.1486755,1.190371,0.1478841,20.81933,0.103002,1.144483,0.1023055,20.64999,0.1296244,0.9925684,0.07602397,20.2512,1.063679,0.9617007,0.05654787,0.2620354,0.1663685,0.1956272,0.4182606
1237666274203271494,8.65482183851667e+18,QSO,4843,301,2,94,24.5910740040219,22.9370941389707,1.717878,20.8508,0.002258607,1.420147,0.518333,20.53712,0.1444388,1.239437,0.4038815,20.64515,0.07440829,1.036394,0.2794034,20.4412,0.1452461,0.9885383,0.2076267,20.57132,0.0002401374,1.106674,0.1544361,0.4281292,0.01645279,0.2757282,-0.07693481
1237665582180794844,9.068188735674536e+18,QSO,4682,301,1,157,251.707937842063,49.0994379567485,1.605424,21.28842,0.1895323,1.497449,0.09169795,21.05935,0.09804025,1.301545,0.07145042,20.92662,0.06595717,1.353533,0.04942907,20.72616,0.05470192,1.194162,0.03673109,20.49729,0.2360669,1.166719,0.02732119,0.2493114,0.1547546,0.2131557,0.2382813
1237665025442250966,1.153623666441141e+19,QSO,4552,301,4,105,185.764877198346,35.3448961440258,0.9313517,21.56369,0.2940263,1.341261,0.05442936,21.13032,0.07869538,1.224875,0.04241099,20.88864,0.01713106,1.201036,0.02933973,20.69316,0.09198418,1.080301,0.02180256,20.36499,0.3691236,1.010724,0.0162171,0.4453888,0.2547569,0.2030125,0.3337517
